Vehicle_ID,Pre_Accident_Value,Cost_of_repair,odometer,engine_displacement,Damage_Type,make_nm,model_nm,fuel_type,Age,Sale_Price
463,28571.4,12488.5,25917,2143,Front End,Mercedes-Benz,C,Diesel,1,16300
1577,22268.9,16616.1,32200,1798,Front End,Audi,A3,Petrol,4,8200
2148,6100.059,9573.5,157681,1995,Side,BMW,3er,Petrol,12,2750
2283,2731.1,905,71185,1299,Vandalism,Ford,Fiesta,Petrol,11,825
1866,5950,6905.6,117958,1798,Side,Ford,Focus,Petrol,10,2100
1795,7449.995,6653.5,101720,1590,Front End,Mitsubishi,Lancer,Petrol,7,4600
2571,5355,5174.4,67426,1242,All Over,FIAT,500,Petrol,10,2600
1384,6188,4760.2,78758,1206,Side,Chevrolet,Spark,Petrol,5,2150
2003,9495.8,4929.7,8550,1242,Front End,FIAT,500,Petrol,1,5800
1560,8925,11049.2,98275,2035,Side,Mercedes-Benz,B,Petrol,12,3700
3100,1799.994,2305,127380,1299,Front End,Mitsubishi,Space Star,Petrol,16,350
947,9202.666667,6566,90754,999,Rear End,Mini,Cooper,Petrol,6,4450
999,4998,4023.4,67272,1086,Side,Hyundai,i10,Petrol,7,1750
656,3299.989,2356.2,134773,1910,Side,Opel,Signum,Diesel,13,850
1362,9222.5,4152.3,31279,1198,Hail,Honda,Jazz,Petrol,5,4550
7,4481.54,5527,217587,1968,Front End,Volkswagen,Golf,Diesel,8,2900
1249,4048.340333,6224.7,198451,1368,Side,Alfa Romeo,Mito,Petrol,8,2450
1603,1785,5882.4,48252,1149,Front End,Renault,Twingo,Petrol,9,1550
655,9899.967,6304.5,171284,2993,Side,BMW,X3,Diesel,12,4800
523,7900.053,16700,101048,1870,Rear End,Renault,Megane Iii,Diesel,7,1500
2049,5099.983,6554.9,48721,1332,Front End,Mitsubishi,Colt,Petrol,9,1100
1399,4201.7,5156.7,72681,1598,Front End,Nissan,Micra,Petrol,10,1450
409,6840.34,9711.3,4126,1598,All Over,Volkswagen,GOLF VII,Diesel,1,6100
1496,10591,8401.6,129899,2494,Rear End,BMW,5,Petrol,13,3800
1727,6304.111545,8826,65860,1595,Front End,Audi,A3,Petrol,10,4900
473,3999.947,5572.5,168508,1560,Front End,Mazda,3,Diesel,12,1050
1014,17731,11723,25512,999,Front End,Seat,Leon,Petrol,2,8200
1848,3999.947,4278.6,98761,998,Side,Peugeot,107,Petrol,8,2250
2043,2950.01,2845.2,213001,1796,Front End,Opel,Vectra C Caravan,Petrol,12,1900
1539,4998,5145.4,161183,1598,Front End,Opel,Zafira,Petrol,12,1850
1911,3213,2614.8,181172,998,Front End,Toyota,Aygo,Petrol,8,1250
2110,7499.975,13781.5,96746,1398,Front End,Opel,Astra,Petrol,8,3150
2290,3999.947,7700,163582,1975,Front End,Hyundai,Tucson,Petrol,11,1200
883,23529.4,11958.5,6039,1968,Rear End,Volkswagen,Golf VII,Diesel,0,10100
1048,5712,10000,101698,1598,Front End,Nissan,Micra,Petrol,9,800
96,7437.5,3652,270668,1995,Side,BMW,3,Diesel,10,3900
1675,3899.987,9755.1,173689,1699,Rear End,Mercedes-Benz,A,Petrol,11,1750
1494,9044,12000,83346,1598,Rear End,Peugeot,207,Petrol,9,1950
1433,5236,5074.2,43578,998,Side,Toyota,Yaris,Petrol,11,2000
2923,10710,11813.3,126617,1984,Front End,Audi,A4,Petrol,13,2200
1187,4760,5400,79595,1364,Front End,Opel,Tigra,Petrol,12,800
1996,5799.941,4730.6,119409,1586,Front End,Suzuki,Sx4,Petrol,11,2550
601,5799.941,5667.7,138005,1910,Front End,Opel,Zafira B,Diesel,13,1550
2189,11455.68,31792.9,24962,1595,Rear End,Mercedes-Benz,C 180,Petrol,1,10100
584,2449.972,2516.2,124078,1461,Front End,Renault,Megane,Diesel,14,425
302,6249.999,5862.2,92285,1461,Front End,Renault,Clio Grandtour,Diesel,8,1750
317,11250.022,35000,136237,1968,Front End,Audi,A3,Diesel,5,2500
1145,10115,15966.4,27548,1398,Front End,Opel,Corsa,Petrol,4,3000
2975,12400.038,17721.9,143765,2996,Front End,BMW,3er,Petrol,12,6200
1738,4299.946,6868.5,51178,1368,Rear End,FIAT,Grande Punto,Petrol,9,1200
288,11305,7563.1,131626,1968,Side,Volkswagen,Eos,Diesel,9,2700
1008,6902,6076.1,76017,1397,Side,Peugeot,207,Petrol,9,1400
2577,4641,4292.3,61439,1198,Side,Volkswagen,Polo,Petrol,11,1700
2640,6426,7500,113119,1397,Hail,Peugeot,207,Petrol,7,1900
592,11000.003,17128.8,64594,1598,Front End,Audi,A3,Diesel,8,3000
2130,7499.975,8478.4,91931,1198,Front End,Volkswagen,Polo,Petrol,8,1700
1689,5600.021,8138.7,115504,1368,Front End,Alfa Romeo,Mito,Petrol,8,2500
709,3633.347667,6646,197580,1896,Minor Dents/Scratches,Volkswagen,Golf V Plus,Diesel,13,2000
2836,6307,12184.9,62137,1397,Front End,Peugeot,207 SW,Petrol,9,1150
349,4990.027,7157.9,161789,1991,Side,Kia,Sportage,Diesel,12,2200
2096,4499.985,5542.3,86673,1198,Rear End,Volkswagen,Polo IV,Petrol,11,1400
2295,7249.956,7499,99566,1998,Top/Roof,Honda,Accord,Petrol,11,2200
657,10499.965,6020.7,72522,1598,Side,Renault,Scenic Iii,Diesel,6,5900
938,10353,10912,82558,1390,Front End,Volkswagen,Golf,Petrol,7,3400
1030,6426,7191.3,73612,1242,Side,Ford,Ka,Petrol,7,1900
2400,3500.028,3077.1,74751,1332,Side,Mitsubishi,Colt CZ3,Petrol,12,800
822,4462.5,5585.8,142971,1910,Front End,Opel,Vectra C Caravan,Diesel,13,1050
1302,3477.62625,4650.4,120004,1396,Side,Kia,Cee'd,Petrol,9,2850
2443,17647.1,42016.8,19998,1798,All Over,Toyota,Verso,Petrol,1,2300
393,16650.004,14385.4,41622,1598,Front End,Volkswagen,Golf VII,Diesel,3,6600
1891,5799.941,11469.9,126773,1600,Front End,Seat,Altea,Petrol,12,1450
108,11305,16779.6,213102,2993,Side,BMW,3,Diesel,9,5200
295,7142.9,9947.9,137347,1560,Front End,Ford,Focus Turnier,Diesel,7,2600
1068,10353,11795.6,187116,2494,Side,BMW,5,Petrol,12,4050
2983,7378,5732,125062,2171,Front End,BMW,5er,Petrol,14,2500
382,5815.364888,4127.9,165368,1997,Front End,Citroen,C4,Diesel,8,2850
3077,4998,12000,108795,1388,Hail,Ford,Fiesta,Petrol,10,750
1557,4165,5619.6,154802,1998,Rear End,Mercedes-Benz,C,Petrol,16,1300
2513,3995.136,9471.6,217935,1598,Side,Volkswagen,Touran,Petrol,14,1550
2431,8999.97,11137.6,13622,1198,Hail,Nissan,Micra,Petrol,4,2450
2849,16541,14000,51882,1399,Hail,Opel,Astra,Petrol,2,7100
2756,27563,27107.9,25164,1984,Front End,Volkswagen,Golf VII,Petrol,0,14000
2902,2817.138,4288.4,129399,1595,Front End,Volkswagen,Golf V,Petrol,14,1800
18,6299.979,8615,235439,999,Rear End,Volkswagen,Golf,Diesel,8,2500
1682,13600.034,7801.6,486,1398,Front End,Opel,Corsa,Petrol,0,5000
2557,14200.032,18165.9,23809,1197,Front End,Volkswagen,Golf VI Plus,Petrol,5,3600
2056,16000.026,15957.9,163322,5462,Front End,Mercedes-Benz,S-Klasse,Petrol,12,7100
1476,12376,10818.9,64742,1598,Front End,Mazda,3,Petrol,5,4200
1174,9044,12529.1,112430,1596,Front End,BMW,1,Petrol,10,1950
2860,29155,21456.3,39181,1997,Front End,BMW,3er,Petrol,4,8200
1672,9639,7563.2,47883,1198,Side,Volkswagen,Polo,Petrol,5,3400
1060,5117,4268.2,132836,1596,Rear End,Ford,Focus,Petrol,11,1900
3084,7973,12702.3,72031,1398,Front End,Opel,Corsa,Petrol,7,1600
1182,7735,4544,34271,1149,Undercarriage,Renault,Twingo,Petrol,3,2450
2796,4046,5700,109798,996,Front End,Suzuki,Splash,Petrol,9,1400
1641,4760,7625.8,3100,1108,Side,FIAT,Panda,Petrol,8,1350
1970,4199.986,8193.3,151927,1598,Side,Opel,Astra H GTC,Petrol,10,650
1057,6100,9688,34719,999,Rear End,FIAT,Fiorino,Petrol,6,2300
2626,3326.684667,5023.2,167158,1596,Side,Ford,Focus,Petrol,11,2100
2208,4100.026,2257,138229,1398,Side,Toyota,Corolla,Petrol,11,2100
255,22605,9652.6,12558,1968,Side,Audi,A3,Diesel,1,8200
2259,18823.5,8128.6,3224,1399,Rear End,Opel,Astra,Petrol,0,7700
1555,4799.984,7563,70223,1124,Rear End,Mitsubishi,Colt,Petrol,4,1950
1288,4641,3919.9,207778,1998,Rear End,Opel,Zafira,Petrol,14,1150
2498,6599.978,13722.4,147189,1798,Side,Audi,A3,Petrol,9,1550
1388,8508.5,8460.3,128828,1799,Front End,Honda,Civic,Petrol,11,3600
2239,2626.05,9570.1,19202,898,Front End,Renault,Clio Grandtour,Petrol,1,2400
1195,7021,4097.3,135093,1248,Front End,Kia,Rio,Petrol,6,4300
2717,16898,12927.5,71757,1390,Front End,Volkswagen,Golf VI,Petrol,6,5300
1692,11364.5,9862.9,37813,1398,Front End,Opel,Corsa,Petrol,3,3800
1217,4165,8219,77566,1390,Front End,Dacia,Logan,Petrol,8,900
219,2380,2534.2,129116,1896,Front End,Volkswagen,Golf,Diesel,13,1550
860,6514.06,6105.1,143065,2496,Rear End,Audi,A6,Diesel,16,1450
537,24789.9,17288.8,16166,2143,Front End,Mercedes-Benz,C,Diesel,1,13600
829,3570,9600,211577,1560,Front End,Ford,Fiesta,Diesel,9,450
2835,3808,5859.1,181837,1975,Side,Hyundai,Coupe,Petrol,12,725
166,8925,10662,175734,1995,Front End,BMW,1,Diesel,11,3250
168,5117,7800,218609,1968,Rear End,Volkswagen,Touran,Diesel,12,1800
1588,12197.5,10154.3,50957,1398,Side,Opel,Adam,Petrol,2,5900
1954,5593,5760.2,86903,1499,Rear End,Mitsubishi,Colt,Petrol,11,900
761,32773.1,15250.9,7491,1968,Side,Audi,A3,Diesel,0,16600
2098,2999.99,3900,149638,1596,Front End,Ford,Focus,Petrol,13,1450
113,4343.5,3527.7,186469,1461,Front End,Dacia,Logan,Diesel,7,1700
576,13850.053,9825.2,132897,2191,Front End,Mazda,Cx-5,Diesel,6,3800
1370,10115,4947.5,81051,1598,Side,Dacia,Duster,Petrol,6,4600
1964,2000.033,2481.6,128012,1598,Side,Renault,SCENIC II,Petrol,12,1300
1518,5831,10000,219559,1984,Rear End,Volkswagen,Golf,Petrol,11,1950
272,5084.5011,6921.5,92595,1582,Front End,Hyundai,i30,Diesel,7,2200
3006,7616,5486,55964,1198,Rear End,Volkswagen,Polo IV,Petrol,9,2850
2455,3949.967,4116.4,123447,1328,Mechanical,Suzuki,Swift,Petrol,11,2050
622,26638.7,10307.1,9898,1968,Rear End,Skoda,Octavia,Diesel,0,12400
1700,11000.003,13701.6,63493,1598,Top/Roof,Citroen,C4,Petrol,6,3550
1767,2499.952,2670.1,105283,698,Front End,Smart,Fortwo,Petrol,12,725
268,8330,7327,192898,1956,Front End,Opel,Insignia,Diesel,6,4350
1902,6699.938,6320.9,121096,1596,Front End,Ford,Focus,Petrol,9,3100
399,16065,18109,106117,1991,Front End,Mercedes-Benz,B,Diesel,6,3200
2935,6500.018,20000,97917,1397,Rear End,Peugeot,207 SW,Petrol,6,975
2548,9401,7434,49406,1248,Rear End,Hyundai,i10,Petrol,4,3500
2167,6500.018,9635.5,109543,1796,Front End,Mercedes-Benz,C,Petrol,12,3300
985,6307,3647,79335,999,Rear End,Smart,fortwo coupe,Petrol,6,2700
198,10070.851,7359.2,141372,1991,Side,Mercedes-Benz,A,Diesel,6,4000
819,17731,16500,63248,1956,Hail,Opel,Insignia,Diesel,5,6000
411,9200.009,16806.7,190415,1968,Front End,Volkswagen,Tiguan,Diesel,11,3000
2037,13999.993,13100.7,36524,1395,Front End,Volkswagen,Golf VII,Petrol,4,9900
22,7616,5849.9,83554,1560,Side,Peugeot,207,Diesel,8,3000
2188,12852,23446,65711,1396,Rear End,Kia,Cee'd,Petrol,5,3400
3034,6302.5,10988.8,105293,1798,Front End,Volvo,V50,Petrol,9,2100
132,5117,8823.5,196194,1582,Front End,Hyundai,i30,Diesel,8,2850
2050,4050.046,2846.4,123975,1596,Front End,Ford,Focus,Petrol,10,1250
3070,5485.843087,6728.6,41029,1242,Minor Dents/Scratches,Ford,Fiesta,Petrol,9,2950
1454,4403,3282.6,119706,1339,Front End,Honda,Jazz,Petrol,11,2450
303,7799.974,12183.7,206517,2497,Side,BMW,5,Diesel,11,2850
2601,5799.941,6038.1,53818,999,Rear End,Skoda,Citigo,Petrol,6,1650
2398,10799.964,8576.9,119535,1999,Front End,Mazda,6,Petrol,8,4550
2266,2999.99,10000,172962,1390,Side,Volkswagen,Polo IV,Petrol,12,1100
1802,7499.975,10500,61631,1390,Front End,Volkswagen,Golf VI,Petrol,10,2250
2470,6699.938,7467.5,121140,1398,Side,Opel,Astra J,Petrol,7,3200
1779,5300.022,5980.9,101578,1198,Front End,Volkswagen,Polo,Petrol,9,1450
1670,6902,4130.2,72572,998,Rear End,Kia,Picanto,Petrol,6,3000
1004,8925,4930,27873,1198,Side,Nissan,Micra,Petrol,3,3600
2931,3570,3201.5,151018,2198,Side,Opel,Vectra,Petrol,14,775
1323,2975,10320.7,206243,1796,Side,Opel,Astra,Petrol,8,2000
737,14161,13918.8,145329,1685,All Over,Hyundai,i40,Diesel,4,4950
2365,5355,7235.7,95185,1390,Side,Volkswagen,Polo IV,Petrol,14,1050
900,18613.5,10683.3,22426,1968,Front End,Volkswagen,Golf VII,Diesel,1,8200
3078,3500.028,8755.1,90921,1149,Rear End,Renault,Clio,Petrol,8,550
1703,3601.501,8403.4,65226,1086,Side,Hyundai,i10,Petrol,8,625
2527,8974.98,8501,28456,998,Side,Ford,Fiesta,Petrol,5,3000
2661,7735,10924.4,126569,2488,Hail,Renault,Koleos,Petrol,9,2350
1246,9758,7404.8,102455,1197,Front End,Volkswagen,Polo,Petrol,6,3800
1844,5900.02,2973.7,33413,1242,Front End,Ford,Ka,Petrol,7,2250
1486,18802,10416.1,42292,1600,Side,Kia,Cee'd,Petrol,3,8200
2946,4950.043,8171.5,126737,1390,Front End,Skoda,Fabia,Petrol,10,1400
2624,8000.013,9847.3,138818,1995,Side,BMW,1,Petrol,11,3550
4,8500.051,6053,162684,1598,Front End,Volkswagen,Golf,Diesel,7,4100
2346,5300.022,2479.8,27021,1149,Front End,Dacia,Sandero,Petrol,3,1900
171,6740.126,7331.5,93188,1560,Front End,Citroen,Berlingo,Diesel,6,3700
3046,11483.5,12988.9,9104,999,Front End,Dacia,Sandero II,Petrol,0,3550
2197,4100.026,4225.4,83628,1242,Side,Ford,Ka,Petrol,8,1550
875,8500.051,6851.9,175120,1995,Side,BMW,1er,Diesel,8,3350
2217,4499.985,4938.3,132489,1598,Front End,Opel,Astra H Caravan,Petrol,10,1950
1385,5355,2615,113480,1595,Side,Volkswagen,Golf,Petrol,13,2750
2372,4549.965,7563,101686,1248,Front End,Hyundai,i20,Petrol,7,2650
2790,15946,14957.7,39373,1496,Front End,Mazda,2,Petrol,1,5900
915,33109.2,5969.9,21017,1999,Front End,Land Rover,Discovery,Diesel,0,15800
661,9599.968,13417.1,107015,1598,Front End,Audi,A3 Sportback,Diesel,8,3200
496,3697.5,4327,184520,1968,All Over,Audi,A4,Diesel,13,2150
2301,10900.043,10670.5,40404,998,Front End,Ford,Fiesta,Petrol,5,4750
1024,4379.363625,8265,82300,1598,Front End,Dacia,Sandero,Petrol,5,2700
2696,23086,12152.3,41541,1395,Hail,Seat,Leon,Petrol,2,8500
59,9401,13000,133097,1598,Front End,Volkswagen,Polo,Diesel,6,1550
2825,5000.023,13710.5,159018,1781,Rear End,Audi,A4 Avant,Petrol,15,2750
1073,6664,6329.2,128935,1390,Front End,Volkswagen,Golf,Petrol,9,2350
2516,6500.018,6049.2,68534,1396,Front End,Hyundai,i30 cw,Petrol,7,2350
1382,6545,6376.9,132903,1700,Undercarriage,Mercedes-Benz,A,Petrol,11,2300
2440,3999.947,5127.5,57171,1086,Side,Hyundai,i10,Petrol,8,1800
2670,4873.9,8000,91760,1596,Front End,Volvo,C30,Petrol,10,2000
726,5117,8575,306897,1422,Front End,Audi,A2,Diesel,14,775
2588,16065,13424.3,11404,1084,Side,Ford,Fiesta,Petrol,1,8000
184,5712,6121,231998,1968,Front End,Volkswagen,Passat,Diesel,10,2050
1639,9916,10691.8,86942,1598,Rear End,Peugeot,207,Petrol,4,3750
2720,2999.99,3080.4,141985,1390,Front End,Dacia,Sandero,Petrol,9,975
1928,10499.965,10682.5,122304,1390,Front End,Audi,A3 Sportback,Petrol,8,5000
1957,3800.027,4244.1,116655,1596,Rear End,Ford,Focus C-Max,Petrol,13,975
2887,4400.025,4101.4,152068,1598,Front End,Opel,Astra,Petrol,10,2300
1329,12971,14014.1,23377,1197,Front End,Seat,Ibiza,Petrol,4,2000
1695,3649.968,7250,152746,1598,Side,Dacia,Logan,Petrol,8,500
1447,9401,5365.2,59255,1250,Front End,Ford,Fiesta,Petrol,3,3900
2511,2700,5000,179873,1796,All Over,MGF,Rover,Petrol,20,325
2572,10799.964,12182.8,68126,1586,Hail,Suzuki,SX4 Classic 1.6 VVT,Petrol,5,3200
1491,6604.5,5667.8,51185,996,Front End,Nissan,Pixo,Petrol,4,2050
1889,16499.945,24086.8,69595,1390,Front End,Volkswagen,Tiguan,Petrol,6,3300
876,19201.7,6110.7,163429,2993,Minor Dents/Scratches,BMW,X5,Diesel,7,12500
581,16950.003,21933.7,38490,1598,Front End,Opel,Zafira,Diesel,4,4250
1986,7700.014,8101.7,124513,1998,Top/Roof,Honda,CR-V,Petrol,12,2100
111,3361.3,4567.1,275672,1686,Front End,Opel,Astra,Diesel,6,2500
1628,4165,4955,93767,1299,Rear End,Ford,Fiesta,Petrol,10,825
1800,13999.993,5950.2,13158,1591,Side,Kia,Venga,Petrol,3,6400
1884,5180.548805,15260.5,57682,1364,Rear End,Opel,Meriva,Petrol,3,4250
2808,9044,8475.1,103380,1390,Front End,Seat,Leon,Petrol,8,2350
2318,3649.968,2771.4,170921,1598,Side,Mazda,3,Petrol,13,1200
1124,5355,7891,114554,1246,Front End,Honda,Jazz,Petrol,9,1400
85,9639,10112,173451,999,Side,Volkswagen,Golf,Diesel,7,3700
3039,2999.99,4034.6,200945,1390,Front End,Volkswagen,Golf,Petrol,14,1250
440,8649.991,10391.9,93080,1991,Side,Mercedes-Benz,A,Diesel,8,3400
275,16660,14306.6,138531,1995,Side,BMW,3,Diesel,6,7700
2190,14899.99,12712.9,51269,1197,Front End,Volkswagen,Touran,Petrol,5,1800
2589,5950,6753.3,83413,1390,Side,Volkswagen,GOLF V,Petrol,10,1900
2555,20825,19000,50500,1364,Hail,Opel,Zafira,Petrol,2,7200
2612,6485.5,10489.1,188009,1596,Front End,Ford,Focus,Petrol,10,1200
2091,2817.138,5112.4,139990,1595,Front End,Volkswagen,Golf V,Petrol,14,1250
1789,11999.96,11271.5,59193,1197,Front End,Volkswagen,VI Golf,Petrol,7,5200
2117,8749.951,7749.3,42529,1598,Side,Peugeot,308,Petrol,7,3850
1534,13361.3,3195.6,2065,998,Front End,Kia,Rio,Petrol,1,6800
552,6899.977,3772.6,178601,1870,Side,Suzuki,Grand Vitara,Diesel,12,3700
87,4641,4885.2,202692,1896,Front End,Volkswagen,Passat,Diesel,11,1450
1443,11162.94859,4816.3,212898,1998,Side,Mercedes-Benz,C,Petrol,15,1300
2424,5399.982,5221.7,92576,1390,Front End,Volkswagen,Polo IV,Petrol,9,1800
856,3529.4,6097.9,156708,1560,Rear End,Citroen,Berlingo,Diesel,6,2750
1726,15504.2,10597.7,8923,1197,Rear End,Skoda,Rapid,Petrol,1,6100
142,9996,7102.6,159722,1598,Front End,Volkswagen,Golf,Diesel,7,4600
2152,13699.994,8249.8,90189,1997,Rear End,Honda,CR-V,Petrol,6,10300
615,4499.985,3358.4,202952,1248,Rear End,Opel,Corsa D,Diesel,8,2100
1189,12554.5,13405,39639,1699,Front End,Mercedes-Benz,A,Petrol,8,3800
1849,7000.056,8385.1,49553,1596,Side,Ford,Focus,Petrol,10,3000
1017,7437.5,5298,101456,1388,Front End,Ford,Fiesta,Petrol,8,3300
201,10234,9621.1,79698,1560,All Over,Ford,Fiesta,Diesel,6,3250
139,4705.9,8531,229358,1910,Front End,Opel,Signum,Diesel,9,1800
1863,5600.021,6673.2,107698,1796,Side,Mercedes-Benz,C,Petrol,15,2000
2163,2999.99,4308.1,194351,998,Rear End,Toyota,Aygo,Petrol,11,1250
2203,10924.4,11001,21727,999,Side,Opel,Corsa,Petrol,1,5100
336,7849.954,8631.5,125154,1870,Side,Renault,Scenic,Diesel,8,4250
197,10115,10229.8,87714,1598,Rollover,Volkswagen,Polo,Diesel,7,3100
2540,3699.948,1678.6,66744,998,Front End,Citroen,C1,Petrol,8,1250
1137,3927,7142.9,188598,1596,Side,Ford,Focus,Petrol,11,1000
2310,4456.87725,3105.6,137548,998,Front End,Toyota,Yaris,Petrol,10,2550
838,8319.3,30000,176650,1997,Side,Ford,Grand C-Max,Diesel,5,3050
2105,2650.011,2841.3,134044,998,Side,Toyota,Aygo,Petrol,11,1250
1426,6783,8300,68459,1390,Side,Volkswagen,Golf,Petrol,12,2200
186,3300,2361.3,191873,1422,Front End,Skoda,Fabia Combi,Diesel,9,1750
284,6261.433333,9318.8,6578,1461,Front End,Renault,Captur,Diesel,0,6000
1287,11781,6878,13156,998,Front End,Toyota,Aygo,Petrol,2,5100
2864,11186,8583.7,28535,1328,Side,Suzuki,Jimny,Petrol,7,4250
2242,4899.944,5751.6,88474,1242,Front End,Ford,Fiesta,Petrol,9,1400
1826,5999.98,5498.7,123587,1308,Rear End,Mazda,RX-8,Petrol,12,1850
2068,5200.062,15159.9,90903,1598,Front End,Opel,Astra H Caravan,Petrol,11,500
1474,14280,11335.5,13011,1149,Front End,Renault,Clio,Petrol,2,4250
1629,8749.951,18325,76936,1498,Front End,Mercedes-Benz,A,Petrol,9,2700
1594,4799.984,7815.1,107255,2656,Rear End,Kia,Magentis,Petrol,10,950
1827,4899.944,2166.1,47191,1360,Front End,Peugeot,206,Petrol,8,2500
1342,7140,5046.2,78038,1498,Side,Mercedes-Benz,A,Petrol,11,2850
2539,3965.5917,7195.6,101779,1198,Side,Volkswagen,Polo V,Petrol,7,2550
1613,5900.02,8380,94583,1198,Front End,Volkswagen,Polo,Petrol,5,1300
265,8330,6241.2,129009,1598,Front End,FIAT,Bravo,Diesel,6,2500
1090,7854,11000,51067,1390,Front End,Volkswagen,Polo,Petrol,7,1850
1924,11386.5,6140.9,12818,1496,Rear End,Mazda,2,Petrol,1,5400
678,10900.043,33000,133663,1995,Front End,BMW,X1,Diesel,7,2750
2944,16806.7,8940.5,19626,1498,Rear End,Volkswagen,Golf VII,Petrol,1,10000
770,16362.5,8000,59307,1686,Hail,Opel,Zafira,Diesel,4,5100
3064,4400.025,3289.6,23126,1086,Front End,Hyundai,i10,Petrol,8,2150
2691,3332,5882.4,52893,1399,Hail,Chevrolet,Kalos,Petrol,11,575
1345,8330,6695.2,37058,1396,Rear End,Hyundai,i20,Petrol,8,1950
3095,3927,4298.4,121062,1595,Side,Volkswagen,New Beetle,Petrol,17,1250
727,9899.967,5415.7,105974,1120,Side,Hyundai,i20,Diesel,3,4200
1561,5900.02,5078.7,140132,1368,Rear End,FIAT,Alfa Romeo,Petrol,8,1950
898,4886.86125,19435.7,6637,1560,Front End,Citroen,C4,Diesel,0,2550
3086,3332,4705.9,110772,1246,Front End,Honda,Jazz,Petrol,13,1650
477,7100.016,8686.2,162337,1995,Front End,BMW,1,Diesel,11,2350
566,14500.031,12773,78995,1956,Front End,Opel,Insignia Sports Tourer,Diesel,5,6100
1307,10115,8018,57922,1596,Front End,Ford,Focus,Petrol,6,2400
1638,3750.047,8289,158810,1349,Rear End,Mazda,2,Petrol,10,1400
1349,3927,3085.8,94510,1332,Rear End,Smart,Forfour,Petrol,13,1300
1260,3510.5,1686.5,175643,1598,Rear End,Opel,Astra,Petrol,12,775
2682,2900.03,2439.6,133364,1998,Front End,Renault,Megane Ii,Petrol,10,1650
528,6500.018,3761.2,229877,1968,Side,Audi,A4 Avant,Diesel,10,2950
3033,6304.382,5671.7,60704,1149,Side,Renault,Clio Iii,Petrol,7,2800
932,24033.6,9533,3915,1580,Rear End,Kia,Niro,Hybrid Engine,0,11800
2991,2325.022,1840.8,100451,998,All Over,Citroen,C1,Petrol,12,875
474,9400.048,13701.7,146447,3222,Side,Mercedes-Benz,E-Klasse,Diesel,14,3250
2084,3299.989,3193.8,122369,1598,Side,Renault,Megane,Petrol,12,1300
1987,8900.01,8011.8,72826,1197,Front End,Volkswagen,Golf VI Plus,Petrol,7,3350
117,11900,11921.7,103396,1997,Front End,FIAT,Scudo,Diesel,6,4650
1461,6307,8906,93369,1308,Side,Mazda,Rx 8,Petrol,12,1850
1422,4046,3794.3,137882,998,Front End,Toyota,Aygo,Petrol,10,1950
501,10100.006,9094.2,33824,1461,Front End,Dacia,Sandero II,Diesel,3,2450
550,12899.957,9799.7,36448,1991,Front End,Mercedes-Benz,A,Diesel,7,3500
2138,7149.996,6379.9,96198,1329,All Over,Toyota,Auris,Petrol,9,3300
1922,3500.028,5500,120927,1332,Side,Mitsubishi,Colt,Petrol,6,2250
1208,4641,3556.1,79374,1198,Front End,Volkswagen,Fox,Petrol,8,1450
1550,4641,4636.6,140992,1229,Front End,Opel,Corsa,Petrol,11,1500
2214,8800.05,5482.5,51070,1242,Front End,Ford,Fiesta,Petrol,4,4100
1595,4998,4075.7,84072,1360,Side,FIAT,Grande Punto,Petrol,10,1350
824,6829.511111,6529.7,92018,2000,Front End,Ford,Kuga,Diesel,2,6800
137,4968.25,3743.4,96802,1800,Front End,Ford,Tourneo,Diesel,10,1700
1530,4998,7500,47537,1149,Side,Renault,Twingo,Petrol,6,1300
1706,10336.1,5055.5,21681,898,Front End,Renault,Clio,Petrol,0,5600
810,7735,8669.9,211757,1968,Front End,Volkswagen,Passat Variant,Diesel,8,3150
2637,7110.25,4984.7,93973,1598,Side,Peugeot,207 CC,Petrol,10,2450
2306,5798.3,8635.6,39702,999,Front End,Volkswagen,Up,Petrol,2,1800
686,12815.125,9970.7,2744,1598,Front End,Skoda,Octavia,Diesel,0,7500
1882,3094,4873.9,132998,1368,Front End,FIAT,Grande Punto,Petrol,8,1050
989,5236,4649,61921,998,Rear End,Toyota,Aygo,Petrol,9,1750
882,11344.5,27363.9,33251,1598,Front End,Opel,Astra,Diesel,1,5900
1498,12499.998,9809.7,9975,1248,Front End,Hyundai,i20,Petrol,0,4000
729,15400,12804.9,138692,2967,Missing/Altered VIN,Audi,Q7,Diesel,10,6900
401,3299.989,2637.3,177979,1870,Front End,Renault,Escape IV,Diesel,14,450
3007,11305,20000,38305,1397,Hail,Peugeot,208,Petrol,6,2250
579,20420.2,8770.8,17220,1598,Front End,Skoda,Octavia,Diesel,1,7600
2248,13613.46667,8799.7,10786,1498,Front End,Volkswagen,Golf VII Variant,Petrol,0,8600
1339,8568,11677.6,64292,1397,Side,Peugeot,207,Petrol,6,1000
2609,4128.331667,6969.8,11116,1199,All Over,Citroen,C3,Petrol,0,3900
1933,15882.4,28666.4,20405,1395,Rear End,Volkswagen,Golf,Petrol,0,8600
2484,7199.976,8985.6,26749,1242,Front End,Ford,Fiesta,Petrol,8,1450
2026,6849.997,7668.2,96233,1598,Rear End,Mazda,3,Petrol,10,1250
889,7735,14000,158747,2698,Front End,Audi,A6 Avant,Diesel,13,2650
3020,6664,7036.1,73856,998,Front End,Toyota,Aygo,Petrol,4,2850
